#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Bomb Mania (Protovision) (Europe) (Unl);Bomb Mania (Protovision) (Europe) (Unl);Commodore 64;;1997;Protovision;Action;;;;;0;;;;;
Bomb Runner (Germany) (Unl);Bomb Runner (Germany) (Unl);Commodore 64;;1987;Markt & Technik;Platform;;;;;0;;;;;
Bomb Squad (Germany);Bomb Squad (Germany);Commodore 64;;1993;Markt & Technik/64'er;Action;;;;;0;;;;;
Bomb Threat (USA);Bomb Threat (USA);Commodore 64;;1983;Victory Software;Adventure;;;;;0;;;;;
Bomb Uzal (Europe);Bomb Uzal (Europe);Commodore 64;;1988;ImageWorks Mirrorsoft;Action;;;;;0;;;;;
Bomb-Hunt (Netherlands);Bomb-Hunt (Netherlands);Commodore 64;;198x;Courbois Software;Platform;;;;;0;;;;;
Bomber (Europe) (Unl);Bomber (Europe) (Unl);Commodore 64;;1992;Active Developments;Action;;;;;0;;;;;
Bomber Attack (USA);Bomber Attack (USA);Commodore 64;;1982;Avalon Hill Microcomputer Games, Inc.;Shoot-'Em-Up;;;;;0;;;;;
Bomber Run 64 (USA);Bomber Run 64 (USA);Commodore 64;;1983;Softcell;Action;;;;;0;;;;;
Bomberland (Europe) (Unl);Bomberland (Europe) (Unl);Commodore 64;;2013;Genesis Project;Maze;;;;;0;;;;;
Bomberman (Europe) (Unl);Bomberman (Europe) (Unl);Commodore 64;;199x;Champion Software;Shoot-'Em-Up;;;;;0;;;;;
Bomberman C64 (Poland) (Unl);Bomberman C64 (Poland) (Unl);Commodore 64;;2007;Samar Productions;Action;;;;;0;;;;;
Bomberman II Penuts (Europe) (Unl);Bomberman II Penuts (Europe) (Unl);Commodore 64;;199x;Champion Software;Shoot-'Em-Up;;;;;0;;;;;
Bombi (Poland) (Unl);Bombi (Poland) (Unl);Commodore 64;;1995;TimSoft;Action;;;;;0;;;;;
Bombo (Europe);Bombo (Europe);Commodore 64;;1986;Rino Marketing Ltd.;Platform;;;;;0;;;;;
Bombsweeper 64 (USA) (Unl);Bombsweeper 64 (USA) (Unl);Commodore 64;;1996;Winkel Software Productions;Puzzle;;;;;0;;;;;
Bonanza Bros (Europe);Bonanza Bros (Europe);Commodore 64;;1992;US Gold/SEGA;Action;;;;;0;;;;;
Bond (USA) (Unl);Bond (USA) (Unl);Commodore 64;;1987;PAL;Platform;;;;;0;;;;;
BoneCruncher (Europe);BoneCruncher (Europe);Commodore 64;;1987;Superior Software Ltd.;Action;;;;;0;;;;;
Bongo (Europe);Bongo (Europe);Commodore 64;;1984;Kingsoft;Platform;;;;;0;;;;;
Bonka (USA);Bonka (USA);Commodore 64;;1983;J. Morrison Micros Ltd.;Platform;;;;;0;;;;;
Bonzo (Europe);Bonzo (Europe);Commodore 64;;1984;Audiogenic Software Ltd.;Platform;;;;;0;;;;;
Booga-Boo the Flea (Europe);Booga-Boo the Flea (Europe);Commodore 64;;1984;Argus Press Software (APS)/Quicksilva;Action;;;;;0;;;;;
Book of the Dead (Europe);Book of the Dead (Europe);Commodore 64;;1987;CRL (Computer Rentals Limited);Adventure;;;;;0;;;;;
Boom (576 Kbyte) (Hungary) (Unl) (Disk 1 Side A);Boom (576 Kbyte) (Hungary) (Unl) (Disk 1 Side A);Commodore 64;;1996;576 KByte;Adventure;;;;;0;;;;;
Boom (576 Kbyte) (Hungary) (Unl) (Disk 1 Side B);Boom (576 Kbyte) (Hungary) (Unl) (Disk 1 Side B);Commodore 64;;1996;576 KByte;Adventure;;;;;0;;;;;
Boom (Brainstorm Amazing Software) (USA) (Disk 1 Side A);Boom (Brainstorm Amazing Software) (USA) (Disk 1 Side A);Commodore 64;;1991;Brainstorm Amazing Software;Shoot-'Em-Up;;;;;0;;;;;
Boom (Brainstorm Amazing Software) (USA) (Disk 1 Side B);Boom (Brainstorm Amazing Software) (USA) (Disk 1 Side B);Commodore 64;;1991;Brainstorm Amazing Software;Shoot-'Em-Up;;;;;0;;;;;
Boom (Germany);Boom (Germany);Commodore 64;;1993;Markt & Technik/64'er;Shoot-'Em-Up;;;;;0;;;;;
Boot Camp (USA);Boot Camp (USA);Commodore 64;;1987;Konami;Sports/Olympic;;;;;0;;;;;
Bootleg Bandits (Europe);Bootleg Bandits (Europe);Commodore 64;;1984;Scorpio Gamesworld;Shoot-'Em-Up;;;;;0;;;;;
Booty (Europe);Booty (Europe);Commodore 64;;1984;Firebird;Platform;;;;;0;;;;;
Booze Cruise (Europe) (Unl);Booze Cruise (Europe) (Unl);Commodore 64;;2006;The New Dimension (TND);Shoot-'Em-Up;;;;;0;;;;;
Bop'n Wrestle (Europe);Bop'n Wrestle (Europe);Commodore 64;;1986;Melbourne House;Sports/Wrestling;;;;;0;;;;;
Boppie's Great Word Chase (USA);Boppie's Great Word Chase (USA);Commodore 64;;1985;DLM (Developmental Learning Materials);Platform;;;;;0;;;;;
Border Blast II (Europe) (Unl);Border Blast II (Europe) (Unl);Commodore 64;;1992;Commodore Zone;Shoot-'Em-Up;;;;;0;;;;;
Border Zone (USA) (Disk 1 Side A);Border Zone (USA) (Disk 1 Side A);Commodore 64;;1987;Infocom;Adventure;;;;;0;;;;;
Border Zone (USA) (Disk 1 Side B);Border Zone (USA) (Disk 1 Side B);Commodore 64;;1987;Infocom;Adventure;;;;;0;;;;;
Bored of the Rings (Europe);Bored of the Rings (Europe);Commodore 64;;1986;CRL (Computer Rentals Limited);Adventure;;;;;0;;;;;
Borrowed Time (USA) (Disk 1 Side A);Borrowed Time (USA) (Disk 1 Side A);Commodore 64;;1986;Activision;Adventure;;;;;0;;;;;
Borrowed Time (USA) (Disk 1 Side B);Borrowed Time (USA) (Disk 1 Side B);Commodore 64;;1986;Activision;Adventure;;;;;0;;;;;
Borzak (Europe);Borzak (Europe);Commodore 64;;1984;Channel 8 Software;Platform;;;;;0;;;;;
Bosconian 87 (Europe);Bosconian 87 (Europe);Commodore 64;;1987;Mastertronic;Shoot-'Em-Up;;;;;0;;;;;
Botticelli (USA);Botticelli (USA);Commodore 64;;1983;Krell Software Corp.;Simulation;;;;;0;;;;;
Boulder Dash (USA);Boulder Dash (USA);Commodore 64;;1984;First Star Software;Action;;;;;0;;;;;
Boulder Dash 50 (USA) (Unl);Boulder Dash 50 (USA) (Unl);Commodore 64;;2001;Megastyle (MSI);Action;;;;;0;;;;;
Boulder Dash Construction Kit (USA) (Disk 1);Boulder Dash Construction Kit (USA) (Disk 1);Commodore 64;;1986;First Star Software;Action;;;;;0;;;;;
Boulder Dash Construction Kit (USA) (Disk 2);Boulder Dash Construction Kit (USA) (Disk 2);Commodore 64;;1986;First Star Software;Action;;;;;0;;;;;
Boulder Dash Construction Kit (USA) (Disk 3);Boulder Dash Construction Kit (USA) (Disk 3);Commodore 64;;1986;First Star Software;Action;;;;;0;;;;;
Boulder Dash Construction Kit (USA) (Disk 4);Boulder Dash Construction Kit (USA) (Disk 4);Commodore 64;;1986;First Star Software;Action;;;;;0;;;;;
Boulder Dash Construction Kit (USA) (Disk 5);Boulder Dash Construction Kit (USA) (Disk 5);Commodore 64;;1986;First Star Software;Action;;;;;0;;;;;
Boulder Dash DTV (USA) (Unl);Boulder Dash DTV (USA) (Unl);Commodore 64;;2008;Peter Liepa & Peiselulli;Action;;;;;0;;;;;
Boulder Dash II - Rockford's Revenge (USA);Boulder Dash II - Rockford's Revenge (USA);Commodore 64;;1985;First Star Software;Action;;;;;0;;;;;
Boulder Dash III (USA);Boulder Dash III (USA);Commodore 64;;1986;First Star Software;Action;;;;;0;;;;;
Boulder Dash V (Europe) (Unl);Boulder Dash V (Europe) (Unl);Commodore 64;;1987;Peter Liepa;Action;;;;;0;;;;;
Bounce It (Europe);Bounce It (Europe);Commodore 64;;1993;CP Verlag/Game On;Platform;;;;;0;;;;;
Bounce! (Europe);Bounce! (Europe);Commodore 64;;1993;CP Verlag/Game On;Action;;;;;0;;;;;
Bouncer (Magic Disk) (Europe);Bouncer (Magic Disk) (Europe);Commodore 64;;1992;Magic Disk;Shoot-'Em-Up;;;;;0;;;;;
Bouncer (Mastertronic) (Europe);Bouncer (Mastertronic) (Europe);Commodore 64;;1984;Mastertronic;Platform;;;;;0;;;;;
Bounces (USA);Bounces (USA);Commodore 64;;1986;Beyond;Action;;;;;0;;;;;
Bouncing Heads (Europe);Bouncing Heads (Europe);Commodore 64;;1991;Zeppelin Games;Maze;;;;;0;;;;;
Bouncing Kamungas, The (Europe);Bouncing Kamungas, The (Europe);Commodore 64;;1984;Penguin Software;Action;;;;;0;;;;;
Bouncy (Norway) (Unl);Bouncy (Norway) (Unl);Commodore 64;;1995;Nogamas (Norway Game Maker Association);Action;;;;;0;;;;;
Bouncy Balls (Europe) (Unl) (Disk 1 Side A);Bouncy Balls (Europe) (Unl) (Disk 1 Side A);Commodore 64;;1996;Cherry Software;Action;;;;;0;;;;;
Bouncy Balls (Europe) (Unl) (Disk 1 Side B);Bouncy Balls (Europe) (Unl) (Disk 1 Side B);Commodore 64;;1996;Cherry Software;Action;;;;;0;;;;;
Bouncy Cars (Europe) (Unl);Bouncy Cars (Europe) (Unl);Commodore 64;;1994;Magna Media/64'er;Driving;;;;;0;;;;;
Bouncy Cars Revenge (Europe) (Unl);Bouncy Cars Revenge (Europe) (Unl);Commodore 64;;1994;Magna Media/64'er;Driving;;;;;0;;;;;
Bound (USA) (Unl);Bound (USA) (Unl);Commodore 64;;1994;Direct Designs;Breakout;;;;;0;;;;;
Bounder (Europe);Bounder (Europe);Commodore 64;;1985;Gremlin Graphics Software Ltd.;Action;;;;;0;;;;;
Bounty Bob Strikes Back! (Europe);Bounty Bob Strikes Back! (Europe);Commodore 64;;1985;US Gold;Platform;;;;;0;;;;;
Bounty Hunter (River Software) (Europe);Bounty Hunter (River Software) (Europe);Commodore 64;;1987;River Software;Adventure;;;;;0;;;;;
Bounty Hunter (Victory Software) (USA);Bounty Hunter (Victory Software) (USA);Commodore 64;;1984;Victory Software;Adventure;;;;;0;;;;;
Bounty Hunter II (Europe) (Unl);Bounty Hunter II (Europe) (Unl);Commodore 64;;199x;Champion Software;Shoot-'Em-Up;;;;;0;;;;;
Bounty Hunter III - The Myth of Time (Europe) (Unl);Bounty Hunter III - The Myth of Time (Europe) (Unl);Commodore 64;;1992;Champion Software;Shoot-'Em-Up;;;;;0;;;;;
Bounty Hunter IIII - The Reality of Time (Europe) (Unl);Bounty Hunter IIII - The Reality of Time (Europe) (Unl);Commodore 64;;199x;Champion Software;Shoot-'Em-Up;;;;;0;;;;;
Bounty Hunter V - The Test of Time (Europe) (Unl);Bounty Hunter V - The Test of Time (Europe) (Unl);Commodore 64;;1995;Champion Software;Shoot-'Em-Up;;;;;0;;;;;
Bounty Hunter VI - The Need for Time (Europe) (Unl);Bounty Hunter VI - The Need for Time (Europe) (Unl);Commodore 64;;199x;Champion Software;Shoot-'Em-Up;;;;;0;;;;;
Bounzy (France);Bounzy (France);Commodore 64;;1984;Loriciels Ltd.;Platform;;;;;0;;;;;
Bowling (Commodore) (USA);Bowling (Commodore) (USA);Commodore 64;;1983;Commodore;Sports/Bowling;;;;;0;;;;;
Bowling (High Tech Software) (Europe);Bowling (High Tech Software) (Europe);Commodore 64;;1983;High Tech Software;Sports/Bowling;;;;;0;;;;;
Bowling (USA);Bowling (USA);Commodore 64;;1982;Avalon Hill Microcomputer Games, Inc.;Sports/Bowling;;;;;0;;;;;
Bowling Night (Australia);Bowling Night (Australia);Commodore 64;;1985;OziSoft;Sports/Bowling;;;;;0;;;;;
Boxer, The (Europe);Boxer, The (Europe);Commodore 64;;1990;Cult Games;Sports/Boxing;;;;;0;;;;;
Boxes (Europe);Boxes (Europe);Commodore 64;;1993;CP Verlag/Magic Disk 64;Puzzle;;;;;0;;;;;
Boxing Champion (Italy);Boxing Champion (Italy);Commodore 64;;1992;Simulmondo;Sports/Boxing;;;;;0;;;;;
Boxing Manager (Europe);Boxing Manager (Europe);Commodore 64;;1990;Cult Games;Sports/Boxing;;;;;0;;;;;
Bozos Night Out (Europe);Bozos Night Out (Europe);Commodore 64;;1984;Taskset;Action;;;;;0;;;;;
Bozuma - The Mystery of the Mummy (Europe) (Disk 1 Side A);Bozuma - The Mystery of the Mummy (Europe) (Disk 1 Side A);Commodore 64;;1988;Rainbow Arts;Adventure;;;;;0;;;;;
Bozuma - The Mystery of the Mummy (Europe) (Disk 1 Side B);Bozuma - The Mystery of the Mummy (Europe) (Disk 1 Side B);Commodore 64;;1988;Rainbow Arts;Adventure;;;;;0;;;;;
Bozuma - The Mystery of the Mummy (Europe) (Disk 2 Side A);Bozuma - The Mystery of the Mummy (Europe) (Disk 2 Side A);Commodore 64;;1988;Rainbow Arts;Adventure;;;;;0;;;;;
Bozuma - The Mystery of the Mummy (Europe) (Disk 2 Side B);Bozuma - The Mystery of the Mummy (Europe) (Disk 2 Side B);Commodore 64;;1988;Rainbow Arts;Adventure;;;;;0;;;;;
Brain Artifice (USA) (Unl);Brain Artifice (USA) (Unl);Commodore 64;;1991;Soft Enterprises;Puzzle;;;;;0;;;;;
Brain Disease (USA) (Unl);Brain Disease (USA) (Unl);Commodore 64;;1993;Romsoft;Puzzle;;;;;0;;;;;
Brain Disease II - The Return (Hungary) (Unl);Brain Disease II - The Return (Hungary) (Unl);Commodore 64;;1995;ArtGame & One Minute Artworks;Puzzle;;;;;0;;;;;
Brain Spasm (Europe);Brain Spasm (Europe);Commodore 64;;1994;CP Verlag/Game On;Puzzle;;;;;0;;;;;
Brain Strain (Europe) (Unl);Brain Strain (Europe) (Unl);Commodore 64;;2007;The New Dimension (TND);Puzzle;;;;;0;;;;;
Brainstorm (Europe);Brainstorm (Europe);Commodore 64;;1987;Firebird;Action;;;;;0;;;;;
Brands Deluxe (Europe);Brands Deluxe (Europe);Commodore 64;;1983;Alligata Software;Driving;;;;;0;;;;;
Brave (Europe) (Unl);Brave (Europe) (Unl);Commodore 64;;1997;Magna Media/64'er;Platform;;;;;0;;;;;
Brave African Huntress, The (USA);Brave African Huntress, The (USA);Commodore 64;;1995;Eagleware International;Adventure;;;;;0;;;;;
BraveStarr (Europe);BraveStarr (Europe);Commodore 64;;1988;Go! US Gold;Shoot-'Em-Up;;;;;0;;;;;
Bravo! (USA);Bravo! (USA);Commodore 64;;1984;HesWare (Human Engineered Software);Educational;;;;;0;;;;;
Break 64 (USA) (Unl);Break 64 (USA) (Unl);Commodore 64;;2015;Andrea Schincaglia;Breakout;;;;;0;;;;;
Break Ball (Europe);Break Ball (Europe);Commodore 64;;1989;CP Verlag/Game On;Breakout;;;;;0;;;;;
Break Dance (USA);Break Dance (USA);Commodore 64;;1984;Epyx;Puzzle;;;;;0;;;;;
Break Fever (Europe);Break Fever (Europe);Commodore 64;;1984;Interceptor Software;Miscellaneous;;;;;0;;;;;
Break Street (USA) (Side A);Break Street (USA) (Side A);Commodore 64;;1984;Creative Software;Miscellaneous;;;;;0;;;;;
Break Street (USA) (Side B);Break Street (USA) (Side B);Commodore 64;;1984;Creative Software;Miscellaneous;;;;;0;;;;;
Breaker (Netherlands);Breaker (Netherlands);Commodore 64;;1987;RadarSoft;Breakout;;;;;0;;;;;
Breakers (USA) (Disk 1 Side A);Breakers (USA) (Disk 1 Side A);Commodore 64;;1986;Brøderbund/Synapse Software;Adventure;;;;;0;;;;;
Breakers (USA) (Disk 1 Side B);Breakers (USA) (Disk 1 Side B);Commodore 64;;1986;Brøderbund/Synapse Software;Adventure;;;;;0;;;;;
Breakers (USA) (Disk 2 Side A);Breakers (USA) (Disk 2 Side A);Commodore 64;;1986;Brøderbund/Synapse Software;Adventure;;;;;0;;;;;
Breakers (USA) (Disk 2 Side B);Breakers (USA) (Disk 2 Side B);Commodore 64;;1986;Brøderbund/Synapse Software;Adventure;;;;;0;;;;;
Breakin (USA);Breakin (USA);Commodore 64;;1983;NET Software Ltd.;Breakout;;;;;0;;;;;
Breakout Construction Kit (Europe);Breakout Construction Kit (Europe);Commodore 64;;1988;CP Verlag/Magic Disk 64;Breakout;;;;;0;;;;;
Breakthrough in the Ardennes (USA);Breakthrough in the Ardennes (USA);Commodore 64;;1985;SSI (Strategic Simulations, Inc.);Strategy;;;;;0;;;;;
Breakthru (Europe);Breakthru (Europe);Commodore 64;;1987;US Gold;Shoot-'Em-Up;;;;;0;;;;;
Breakthru in 3D (USA);Breakthru in 3D (USA);Commodore 64;;1984;Avalon Hill Microcomputer Games, Inc.;Breakout;;;;;0;;;;;
Breathalyzer (Europe);Breathalyzer (Europe);Commodore 64;;1991;CP Verlag/Magic Disk 64;Breakout;;;;;0;;;;;
Brektwon - The Curse of the Keys (Germany);Brektwon - The Curse of the Keys (Germany);Commodore 64;;1990;Markt & Technik;Platform;;;;;0;;;;;
Brew, The (Germany) (Side A);Brew, The (Germany) (Side A);Commodore 64;;1991;Markt & Technik/64'er;Adventure;;;;;0;;;;;
Brew, The (Germany) (Side B);Brew, The (Germany) (Side B);Commodore 64;;1991;Markt & Technik/64'er;Adventure;;;;;0;;;;;
Brian Bloodaxe (Europe);Brian Bloodaxe (Europe);Commodore 64;;1985;The Edge;Platform;;;;;0;;;;;
Brian Clough's Football Fortunes (Europe);Brian Clough's Football Fortunes (Europe);Commodore 64;;1987;CDS Software Ltd.;Board Games;;;;;0;;;;;
Brian Jack's Superstar Challenge (Europe);Brian Jack's Superstar Challenge (Europe);Commodore 64;;1985;Martech;Sports/Olympic;;;;;0;;;;;
Brian Jack's Uchi-Mata (Europe);Brian Jack's Uchi-Mata (Europe);Commodore 64;;1986;Martech;Fighter;;;;;0;;;;;
Brick Buster (Europe) (Unl);Brick Buster (Europe) (Unl);Commodore 64;;2014;Software of Sweden (SOS);Breakout;;;;;0;;;;;
Bride of Frankenstein (Europe);Bride of Frankenstein (Europe);Commodore 64;;1987;Ariolasoft;Adventure;;;;;0;;;;;
Bridge 3.0 (USA);Bridge 3.0 (USA);Commodore 64;;1982;Artworx Software Company;Tabletop;;;;;0;;;;;
Bridge 4.0 (USA);Bridge 4.0 (USA);Commodore 64;;1983;Artworx Software Company;Tabletop;;;;;0;;;;;
Bridge 5.0 (USA);Bridge 5.0 (USA);Commodore 64;;1987;Artworx Software Company;Tabletop;;;;;0;;;;;
Bridge 64 (Sweden);Bridge 64 (Sweden);Commodore 64;;1983;Handic Software;Tabletop;;;;;0;;;;;
Bridge Master (Bridge Master) (USA);Bridge Master (Bridge Master) (USA);Commodore 64;;1984;Bridge Master;Tabletop;;;;;0;;;;;
Bridge Master (Dynacomp, Inc.) (Europe);Bridge Master (Dynacomp, Inc.) (Europe);Commodore 64;;1982;Dynacomp, Inc.;Tabletop;;;;;0;;;;;
Bridge Player II (Europe);Bridge Player II (Europe);Commodore 64;;1984;Sagittarian Software Ltd.;Tabletop;;;;;0;;;;;
BridgePro (USA);BridgePro (USA);Commodore 64;;1985;Computer Management Corporation;Tabletop;;;;;0;;;;;
Brig Battle (USA);Brig Battle (USA);Commodore 64;;1983;General Masters Corporation;Shoot-'Em-Up;;;;;0;;;;;
Brighton Beach (Europe);Brighton Beach (Europe);Commodore 64;;1983;Ashley Software (ACS);Strategy;;;;;0;;;;;
Brilliant Maze (Europe) (Unl);Brilliant Maze (Europe) (Unl);Commodore 64;;2014;Geir Straume;Maze;;;;;0;;;;;
Brimstone - The Dream of Gawain (USA) (Disk 1 Side A);Brimstone - The Dream of Gawain (USA) (Disk 1 Side A);Commodore 64;;1985;Brøderbund/Synapse Software;Adventure;;;;;0;;;;;
Brimstone - The Dream of Gawain (USA) (Disk 1 Side B);Brimstone - The Dream of Gawain (USA) (Disk 1 Side B);Commodore 64;;1985;Brøderbund/Synapse Software;Adventure;;;;;0;;;;;
Brimstone - The Dream of Gawain (USA) (Disk 2);Brimstone - The Dream of Gawain (USA) (Disk 2);Commodore 64;;1985;Brøderbund/Synapse Software;Adventure;;;;;0;;;;;
Brinx Jinx (USA);Brinx Jinx (USA);Commodore 64;;1984;Chromazone Software;Platform;;;;;0;;;;;
Bristles (USA);Bristles (USA);Commodore 64;;1983;First Star Software;Action;;;;;0;;;;;
British Super League (Europe);British Super League (Europe);Commodore 64;;1990;Cult Games;Sports/Soccer;;;;;0;;;;;
Broadsides (USA);Broadsides (USA);Commodore 64;;1984;SSI (Strategic Simulations, Inc.);Shoot-'Em-Up;;;;;0;;;;;
Bronx Medal (Europe);Bronx Medal (Europe);Commodore 64;;1994;CP Verlag/Game On;Sports/Olympic;;;;;0;;;;;
Brothers in Arms (USA) (Unl);Brothers in Arms (USA) (Unl);Commodore 64;;1988;Ron Marshall (Met);Shoot-'Em-Up;;;;;0;;;;;
Brothers in Arms II (USA) (Unl);Brothers in Arms II (USA) (Unl);Commodore 64;;1988;Ron Marshall (Met);Shoot-'Em-Up;;;;;0;;;;;
Brothers in Arms III - The Next Generation (USA) (Unl);Brothers in Arms III - The Next Generation (USA) (Unl);Commodore 64;;1988;Ron Marshall (Met);Shoot-'Em-Up;;;;;0;;;;;
Brothers of the Bow (USA) (Unl);Brothers of the Bow (USA) (Unl);Commodore 64;;2012;Commodore Free;Shoot-'Em-Up;;;;;0;;;;;
Bruce Lee (USA);Bruce Lee (USA);Commodore 64;;1984;Datasoft;Beat-'Em-Up;;;;;0;;;;;
Bruce Lee II (USA) (Unl);Bruce Lee II (USA) (Unl);Commodore 64;;2015;Jonas Hultén;Beat-'Em-Up;;;;;0;;;;;
Bubble (Germany);Bubble (Germany);Commodore 64;;1991;Markt & Technik/64'er;Action;;;;;0;;;;;
Bubble Bobble (Europe);Bubble Bobble (Europe);Commodore 64;;1987;Firebird;Platform;;;;;0;;;;;
Bubble Bobble II (USA) (Unl);Bubble Bobble II (USA) (Unl);Commodore 64;;1989;Luca Antignano (South Soft);Shoot-'Em-Up;;;;;0;;;;;
Bubble Burst (USA);Bubble Burst (USA);Commodore 64;;1984;Spinnaker Software;Action;;;;;0;;;;;
Bubble Dizzy (Europe);Bubble Dizzy (Europe);Commodore 64;;1992;Codemasters;Platform;;;;;0;;;;;
Bubble Ghost (USA);Bubble Ghost (USA);Commodore 64;;1988;Accolade;Action;;;;;0;;;;;
Bubble It (Europe);Bubble It (Europe);Commodore 64;;1989;CP Verlag/Magic Disk 64;Action;;;;;0;;;;;
Bubble Mania (Europe);Bubble Mania (Europe);Commodore 64;;1994;CP Verlag/Magic Disk 64;Action;;;;;0;;;;;
Bubbler (USA);Bubbler (USA);Commodore 64;;1987;Ultimate;Platform;;;;;0;;;;;
Bubbles (Germany);Bubbles (Germany);Commodore 64;;1993;Markt & Technik/64'er;Action;;;;;0;;;;;
Buck Rogers - Countdown to Doomsday (USA) (Disk 1 Side A);Buck Rogers - Countdown to Doomsday (USA) (Disk 1 Side A);Commodore 64;;1990;SSI (Strategic Simulations, Inc.);Role-Playing;;;;;0;;;;;
Buck Rogers - Countdown to Doomsday (USA) (Disk 1 Side B);Buck Rogers - Countdown to Doomsday (USA) (Disk 1 Side B);Commodore 64;;1990;SSI (Strategic Simulations, Inc.);Role-Playing;;;;;0;;;;;
Buck Rogers - Countdown to Doomsday (USA) (Disk 2 Side A);Buck Rogers - Countdown to Doomsday (USA) (Disk 2 Side A);Commodore 64;;1990;SSI (Strategic Simulations, Inc.);Role-Playing;;;;;0;;;;;
Buck Rogers - Countdown to Doomsday (USA) (Disk 2 Side B);Buck Rogers - Countdown to Doomsday (USA) (Disk 2 Side B);Commodore 64;;1990;SSI (Strategic Simulations, Inc.);Role-Playing;;;;;0;;;;;
Buck Rogers - Countdown to Doomsday (USA) (Disk 3 Side A);Buck Rogers - Countdown to Doomsday (USA) (Disk 3 Side A);Commodore 64;;1990;SSI (Strategic Simulations, Inc.);Role-Playing;;;;;0;;;;;
Buck Rogers - Countdown to Doomsday (USA) (Disk 3 Side B);Buck Rogers - Countdown to Doomsday (USA) (Disk 3 Side B);Commodore 64;;1990;SSI (Strategic Simulations, Inc.);Role-Playing;;;;;0;;;;;
Buck Rogers - Planet of Zoom (Europe);Buck Rogers - Planet of Zoom (Europe);Commodore 64;;1983;US Gold/SEGA;Shoot-'Em-Up;;;;;0;;;;;
Buddy Bubble (Europe);Buddy Bubble (Europe);Commodore 64;;1986;Eurogold;Platform;;;;;0;;;;;
Budokan - The Martial Spirit (USA) (Side A);Budokan - The Martial Spirit (USA) (Side A);Commodore 64;;1991;Electronic Arts;Fighter;;;;;0;;;;;
Budokan - The Martial Spirit (USA) (Side B);Budokan - The Martial Spirit (USA) (Side B);Commodore 64;;1991;Electronic Arts;Fighter;;;;;0;;;;;
Buffalo Bill's Wild West Show (Europe) (Disk 1 Side A);Buffalo Bill's Wild West Show (Europe) (Disk 1 Side A);Commodore 64;;1989;Tynesoft;Sports/Olympic;;;;;0;;;;;
Buffalo Bill's Wild West Show (Europe) (Disk 1 Side B);Buffalo Bill's Wild West Show (Europe) (Disk 1 Side B);Commodore 64;;1989;Tynesoft;Sports/Olympic;;;;;0;;;;;
Buffalo Bill's Wild West Show (Europe) (Disk 2 Side A);Buffalo Bill's Wild West Show (Europe) (Disk 2 Side A);Commodore 64;;1989;Tynesoft;Sports/Olympic;;;;;0;;;;;
Buffalo Bill's Wild West Show (Europe) (Disk 2 Side B);Buffalo Bill's Wild West Show (Europe) (Disk 2 Side B);Commodore 64;;1989;Tynesoft;Sports/Olympic;;;;;0;;;;;
Buffalo Roundup (USA);Buffalo Roundup (USA);Commodore 64;;1983;Commodore;Action;;;;;0;;;;;
Bug Blast (USA);Bug Blast (USA);Commodore 64;;1983;Computer Professionals, Inc.;Shoot-'Em-Up;;;;;0;;;;;
Bug Blaster (Europe);Bug Blaster (Europe);Commodore 64;;1983;Alligata Software;Shoot-'Em-Up;;;;;0;;;;;
Bug Blitz (Europe);Bug Blitz (Europe);Commodore 64;;1985;Ariolasoft;Shoot-'Em-Up;;;;;0;;;;;
Bug Crusher (USA);Bug Crusher (USA);Commodore 64;;1983;Mr. Computer Products;Action;;;;;0;;;;;
Bug Diver (Europe);Bug Diver (Europe);Commodore 64;;1983;Galactic Software;Action;;;;;0;;;;;
Bug Squad (Europe);Bug Squad (Europe);Commodore 64;;1983;Softek;Shoot-'Em-Up;;;;;0;;;;;
Bugbomber (Europe);Bugbomber (Europe);Commodore 64;;1992;Kingsoft;Action;;;;;0;;;;;
Bugs (Europe);Bugs (Europe);Commodore 64;;1986;Laing Marketing Ltd.;Shoot-'Em-Up;;;;;0;;;;;
Bugs Bunny - Private Eye (Europe);Bugs Bunny - Private Eye (Europe);Commodore 64;;1993;Hi-Tec Software;Platform;;;;;0;;;;;
Bugsy (Europe);Bugsy (Europe);Commodore 64;;1986;CRL (Computer Rentals Limited);Adventure;;;;;0;;;;;
Build It! - Das Bauhaus (Germany);Build It! - Das Bauhaus (Germany);Commodore 64;;1991;Software 2000;Puzzle;;;;;0;;;;;
Builder Ben (Europe);Builder Ben (Europe);Commodore 64;;1984;Scorpio Gamesworld;Action;;;;;0;;;;;
Bulge (Europe);Bulge (Europe);Commodore 64;;1985;Argus Press Software (APS)/MC Lothlorien;Strategy;;;;;0;;;;;
Bulldog (Europe);Bulldog (Europe);Commodore 64;;1987;Gremlin Graphics Software Ltd.;Shoot-'Em-Up;;;;;0;;;;;
Bulldoze! - Schneeraumer im Kampf (Germany);Bulldoze! - Schneeraumer im Kampf (Germany);Commodore 64;;1984;CompuCombo;Action;;;;;0;;;;;
Bullseye (Europe);Bullseye (Europe);Commodore 64;;1985;Macsen Software;Sports/Pool and Dart;;;;;0;;;;;
Bully's Sporting Darts (Europe);Bully's Sporting Darts (Europe);Commodore 64;;1992;Alternative Software;Sports/Pool and Dart;;;;;0;;;;;
