#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
crystal;Crystal Colours (CMC hardware);MAME (Advance);;1998;J.C.D. srl;Casino / Cards;;;;;0;;;;;
crystalg;Crystal Gal (Japan 860512);MAME (Advance);;1986;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
crystal2;Crystal Gal 2 (Japan 860620);MAME (Advance);;1986;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
crystalc;Crystals Colours (Ver 1.01);MAME (Advance);;1998;JCD srl;Casino / Cards;;;;;0;;;;;
cubeqst;Cube Quest (01/04/84);MAME (Advance);;1983;Simutrek;Shooter / Flying;;;;;0;;;;;
cubeqsta;Cube Quest (12/30/83);MAME (Advance);cubeqst;1983;Simutrek;Shooter / Flying;;;;;0;;;;;
cubybop;Cuby Bop (location test);MAME (Advance);;199?;Hot-B;Ball & Paddle / Breakout;;;;;0;;;;;
cuebrickj;Cue Brick (Japan);MAME (Advance);cuebrick;1989;Konami;Puzzle / Sliding;;;;;0;;;;;
cuebrick;Cue Brick (World version D);MAME (Advance);;1989;Konami;Puzzle / Sliding;;;;;0;;;;;
cuoreuno;Cuore 1 (Italian);MAME (Advance);;1996;C.M.C.;Casino / Cards;;;;;0;;;;;
curvebal;Curve Ball;MAME (Advance);;1984;Mylstar;Sports / Baseball;;;;;0;;;;;
cutefght;Cute Fighter;MAME (Advance);;1998;SemiCom;Fighter / Versus;;;;;0;;;;;
cutieq;Cutie Q;MAME (Advance);;1979;Namco;Ball & Paddle / Breakout;;;;;0;;;;;
cybattlr;Cybattler;MAME (Advance);;1993;Jaleco;Shooter / Flying Vertical;;;;;0;;;;;
cybrcomm;Cyber Commando (Rev. CY1, Japan);MAME (Advance);;1994;Namco;Shooter / 3rd Person;;;;;0;;;;;
cybrcycc;Cyber Cycles (Rev. CB2 Ver.C);MAME (Advance);;1995;Namco;Driving / Race (chase view) Bike;;;;;0;;;;;
mt_eswat;Cyber Police ESWAT Enhanced Special Weapons and Tactics (Mega-Tech);MAME (Advance);;1990;Sega;Shooter;;;;;0;;;;;
cybsledj;Cyber Sled (Japan);MAME (Advance);cybsled;1993;Namco;Shooter / Driving (chase view);;;;;0;;;;;
cybsled;Cyber Sled (World);MAME (Advance);;1993;Namco;Shooter / Driving (chase view);;;;;0;;;;;
cybertnk;Cyber Tank (v1.4);MAME (Advance);;1988;Coreland;Shooter / 3rd Person;;;;;0;;;;;
cyberlip;Cyber-Lip (NGM-010);MAME (Advance);;1990;SNK;Platform / Shooter Scrolling;;;;;0;;;;;
cyberbalp;Cyberball (prototype);MAME (Advance);cyberbal;1988;Atari Games;Sports / Amer. Football;;;;;0;;;;;
cyberbal2;Cyberball (rev 2);MAME (Advance);cyberbal;1988;Atari Games;Sports / Amer. Football;;;;;0;;;;;
cyberbal;Cyberball (rev 4);MAME (Advance);;1988;Atari Games;Sports / Amer. Football;;;;;0;;;;;
cyberbal2p1;Cyberball 2072 (2 player, rev 1);MAME (Advance);cyberbal;1989;Atari Games;Sports / Amer. Football;;;;;0;;;;;
cyberbal2p2;Cyberball 2072 (2 player, rev 2);MAME (Advance);cyberbal;1989;Atari Games;Sports / Amer. Football;;;;;0;;;;;
cyberbal2p3;Cyberball 2072 (2 player, rev 3);MAME (Advance);cyberbal;1989;Atari Games;Sports / Amer. Football;;;;;0;;;;;
cyberbal2p;Cyberball 2072 (2 player, rev 4);MAME (Advance);cyberbal;1989;Atari Games;Sports / Amer. Football;;;;;0;;;;;
cybots;Cyberbots Fullmetal Madness (Euro 950424);MAME (Advance);;1995;Capcom;Fighter / Versus;;;;;0;;;;;
cybotsj;Cyberbots Fullmetal Madness (Japan 950420);MAME (Advance);cybots;1995;Capcom;Fighter / Versus;;;;;0;;;;;
cybotsjd;Cyberbots Fullmetal Madness (Japan 950424) (decrypted bootleg);MAME (Advance);cybots;1995;bootleg;Fighter / Versus;;;;;0;;;;;
cybotsud;Cyberbots Fullmetal Madness (USA 950424 Phoenix Edition) (bootleg);MAME (Advance);cybots;1995;bootleg;Fighter / Versus;;;;;0;;;;;
cybotsu;Cyberbots Fullmetal Madness (USA 950424);MAME (Advance);cybots;1995;Capcom;Fighter / Versus;;;;;0;;;;;
cyclemb;Cycle Maabou (Japan);MAME (Advance);;1984;Taito Corporation;Platform / Run Jump Scrolling;;;;;0;;;;;
cyclwarra;Cycle Warriors (rev B);MAME (Advance);cyclwarr;1991;Tatsumi;Fighter / Misc.;;;;;0;;;;;
cyclwarr;Cycle Warriors (rev C);MAME (Advance);;1991;Tatsumi;Fighter / Misc.;;;;;0;;;;;
cyvernj;Cyvern (Japan);MAME (Advance);cyvern;1998;Kaneko;Shooter / Flying Vertical;;;;;0;;;;;
cyvern;Cyvern (US);MAME (Advance);;1998;Kaneko;Shooter / Flying Vertical;;;;;0;;;;;
black;Czernyj Korabl (Arcade bootleg of ZX Spectrum 'Blackbeard');MAME (Advance);;19??;bootleg;Shooter / Walking;;;;;0;;;;;
dcon;D-Con;MAME (Advance);;1992;Success;Shooter / Command;;;;;0;;;;;
dday;D-Day;MAME (Advance);;1982;Olympia;Shooter / Gallery;;;;;0;;;;;
ddayc;D-Day (Centuri);MAME (Advance);dday;1982;Olympia (Centuri license);Shooter / Gallery;;;;;0;;;;;
ddayjlc;D-Day (Jaleco set 1);MAME (Advance);;1984;Jaleco;Shooter / Field;;;;;0;;;;;
ddayjlca;D-Day (Jaleco set 2);MAME (Advance);ddayjlc;1984;Jaleco;Shooter / Field;;;;;0;;;;;
ddcrewj2;D. D. Crew (Japan, 2 Players, FD1094 317-0182);MAME (Advance);ddcrew;1991;Sega;Fighter / 2.5D;;;;;0;;;;;
ddcrewj;D. D. Crew (Japan, 4 Players, FD1094 317-0185);MAME (Advance);ddcrew;1991;Sega;Fighter / 2.5D;;;;;0;;;;;
ddcrewu;D. D. Crew (US, 4 Players, FD1094 317-0186);MAME (Advance);ddcrew;1991;Sega;Fighter / 2.5D;;;;;0;;;;;
ddcrew2;D. D. Crew (World, 2 Players, FD1094 317-0184);MAME (Advance);ddcrew;1991;Sega;Fighter / 2.5D;;;;;0;;;;;
ddcrew;D. D. Crew (World, 3 Players, FD1094 317-0190);MAME (Advance);;1991;Sega;Fighter / 2.5D;;;;;0;;;;;
ddcrew1;D. D. Crew (World, 4 Players, FD1094 317-0187);MAME (Advance);ddcrew;1991;Sega;Fighter / 2.5D;;;;;0;;;;;
djboyj;DJ Boy (Japan);MAME (Advance);djboy;1989;Kaneko (Sega license);Fighter / 2.5D;;;;;0;;;;;
djboy;DJ Boy (set 1);MAME (Advance);;1989;Kaneko (American Sammy license);Fighter / 2.5D;;;;;0;;;;;
djboya;DJ Boy (set 2);MAME (Advance);djboy;1989;Kaneko (American Sammy license);Fighter / 2.5D;;;;;0;;;;;
cdsteljn;DS Telejan (DECO Cassette, Japan);MAME (Advance);;1981;Data East Corporation;Tabletop / Mahjong;;;;;0;;;;;
dbc;Da Ban Cheng (Hong Kong, V027H);MAME (Advance);lhb;1995;IGS;Tabletop / Mahjong;;;;;0;;;;;
dacholer;Dacholer;MAME (Advance);;1983;Nichibutsu;Maze / Shooter Small;;;;;0;;;;;
sanjeon;DaeJeon! SanJeon SuJeon (AJTUE 990412 V1.000);MAME (Advance);sasissu;1999;Sega / Deniam;Multiplay / Mini-Games;;;;;0;;;;;
dairesya;Dai Ressya Goutou (Japan);MAME (Advance);ironhors;1986;Konami (Kawakusu license);Platform / Shooter Scrolling;;;;;0;;;;;
dai3wksi;Dai San Wakusei Meteor (Japan);MAME (Advance);;1979;Sun Electronics;Shooter / Gallery;;;;;0;;;;;
dai2kaku;Dai-Dai-Kakumei (Japan);MAME (Advance);;2004;SystemBit;Tabletop / Cards;;;;;0;;;;;
daikaiju;Daikaiju no Gyakushu;MAME (Advance);;1986;Taito;Shooter / Field;;;;;0;;;;;
dkgensanm72;Daiku no Gensan (Japan, M72);MAME (Advance);hharry;1990;Irem;Platform / Fighter Scrolling;;;;;0;;;;;
dkgensan;Daiku no Gensan (Japan, M82);MAME (Advance);hharry;1990;Irem;Platform / Fighter Scrolling;;;;;0;;;;;
daimakair;Daimakaimura (Japan Resale Ver.);MAME (Advance);ghouls;1988;Capcom;Platform / Fighter Scrolling;;;;;0;;;;;
daimakai;Daimakaimura (Japan);MAME (Advance);ghouls;1988;Capcom;Platform / Fighter Scrolling;;;;;0;;;;;
daioh;Daioh;MAME (Advance);;1993;Athena;Shooter / Flying Vertical;;;;;0;;;;;
daioha;Daioh (earlier);MAME (Advance);daioh;1993;Athena;Shooter / Flying Vertical;;;;;0;;;;;
daiohp;Daioh (prototype);MAME (Advance);daioh;1993;Athena;Shooter / Flying Vertical;;;;;0;;;;;
daisenpu;Daisenpu (Japan);MAME (Advance);twinhawk;1989;Taito Corporation;Shooter / Flying Vertical;;;;;0;;;;;
daiskiss;Daisu-Kiss (ver JAA);MAME (Advance);;1996;Konami;Multiplay / Mini-Games;;;;;0;;;;;
daisyari;Daisyarin [BET] (Japan);MAME (Advance);;1989;Best System;Tabletop / Mahjong * Mature *;;;;;0;;;;;
daitorid;Daitoride;MAME (Advance);;1995;Metro;Puzzle / Match;;;;;0;;;;;
daitorida;Daitoride (YMF278B version);MAME (Advance);daitorid;1996;Metro;Puzzle / Match;;;;;0;;;;;
dakar;Dakar;MAME (Advance);;1988;Mr Game;Electromechanical / Pinball;;;;;0;;;;;
dakkochn;DakkoChan House (MC-8123B, 317-5014);MAME (Advance);;1987;White Board;Tabletop / Mahjong * Mature *;;;;;0;;;;;
dambustruk;Dambusters (UK);MAME (Advance);dambustr;1981;South West Research;Shooter / Flying Horizontal;;;;;0;;;;;
dambustr;Dambusters (US, set 1);MAME (Advance);;1981;South West Research;Shooter / Flying Horizontal;;;;;0;;;;;
dambustra;Dambusters (US, set 2);MAME (Advance);dambustr;1981;South West Research;Shooter / Flying Horizontal;;;;;0;;;;;
dankuga;Dan-Ku-Ga (Ver 0.0J 1994/12/13) (Prototype);MAME (Advance);kaiserkn;1994;Taito Corporation;Fighter / Versus;;;;;0;;;;;
ddra;Dance Dance Revolution (GN845 VER. AAA);MAME (Advance);dstage;1999;Konami;Rhythm / Dance;;;;;0;;;;;
ddru;Dance Dance Revolution (GN845 VER. UAA);MAME (Advance);dstage;1999;Konami;Rhythm / Dance;;;;;0;;;;;
ddrj;Dance Dance Revolution - Internet Ranking Ver (GC845 VER. JBA);MAME (Advance);dstage;1998;Konami;Rhythm / Dance;;;;;0;;;;;
ddr2m;Dance Dance Revolution 2nd Mix (GN895 VER. JAA);MAME (Advance);;1999;Konami;Rhythm / Dance;;;;;0;;;;;
ddr2mla;Dance Dance Revolution 2nd Mix - Link Ver (GE885 VER. JAA);MAME (Advance);ddr2m;1999;Konami;Rhythm / Dance;;;;;0;;;;;
ddr2ml;Dance Dance Revolution 2nd Mix - Link Ver (GE885 VER. JAB);MAME (Advance);ddr2m;1999;Konami;Rhythm / Dance;;;;;0;;;;;
ddr2mc;Dance Dance Revolution 2nd Mix with beatmaniaIIDX CLUB VERSiON (GE896 VER. JAA);MAME (Advance);ddr2m;1999;Konami;Rhythm / Dance;;;;;0;;;;;
ddr2mc2;Dance Dance Revolution 2nd Mix with beatmaniaIIDX substream CLUB VERSiON 2 (GE984 VER. JAA);MAME (Advance);ddr2m;1999;Konami;Rhythm / Dance;;;;;0;;;;;
ddrbocd;Dance Dance Revolution Best of Cool Dancers (GE892 VER. JAA);MAME (Advance);ddr2m;1999;Konami;Rhythm / Dance;;;;;0;;;;;
danchih;Danchi de Hanafuda (J 990607 V1.400);MAME (Advance);;1999;Altron (Tecmo license);Tabletop / Hanafuda * Mature *;;;;;0;;;;;
danchiq;Danchi de Quiz Okusan Yontaku Desuyo! (J 001128 V1.200);MAME (Advance);;2000;Altron;Quiz / Japanese;;;;;0;;;;;
danceyesj;Dancing Eyes (Japan, DC1/VER.A);MAME (Advance);danceyes;1996;Namco;Puzzle / Outline * Mature *;;;;;0;;;;;
danceyes;Dancing Eyes (US, DC3/VER.C);MAME (Advance);;1996;Namco;Puzzle / Outline * Mature *;;;;;0;;;;;
dstagea;Dancing Stage (GN845 VER. EAA);MAME (Advance);dstage;1999;Konami;Rhythm / Dance;;;;;0;;;;;
dstage;Dancing Stage - Internet Ranking Ver (GC845 VER. EBA);MAME (Advance);;1999;Konami;Rhythm / Dance;;;;;0;;;;;
dsfdcta;Dancing Stage featuring Dreams Come True (GC910 VER. JAA);MAME (Advance);dsfdct;1999;Konami;Rhythm / Dance;;;;;0;;;;;
dsftkd;Dancing Stage featuring TRUE KiSS DESTiNATiON (G*884 VER. JAA);MAME (Advance);;1999;Konami;Rhythm / Dance;;;;;0;;;;;
dangerz;Danger Zone;MAME (Advance);;1986;Cinematronics;Shooter / Flying 1st Person;;;;;0;;;;;
ddungeon;Dangerous Dungeons (set 1);MAME (Advance);;1992;The Game Room;Maze / Digging;;;;;0;;;;;
ddungeone;Dangerous Dungeons (set 2);MAME (Advance);ddungeon;1992;East Coast Coin Company;Maze / Digging;;;;;0;;;;;
dangseed;Dangerous Seed (Japan);MAME (Advance);;1989;Namco;Shooter / Flying Vertical;;;;;0;;;;;
dfeveron;Dangun Feveron (Japan, Ver. 98/09/17);MAME (Advance);feversos;1998;Cave (Nihon System license);Shooter / Flying Vertical;;;;;0;;;;;
indyheat;Danny Sullivan's Indy Heat;MAME (Advance);;1991;Leland Corp.;Driving / Race Track;;;;;0;;;;;
daraku;Daraku Tenshi - The Fallen Angels;MAME (Advance);;1998;Psikyo;Fighter / Versus;;;;;0;;;;;
dariuso;Darius (Japan);MAME (Advance);darius;1986;Taito Corporation;Shooter / Flying Horizontal;;;;;0;;;;;
dariusj;Darius (Japan, rev 1);MAME (Advance);darius;1986;Taito Corporation;Shooter / Flying Horizontal;;;;;0;;;;;
dariusu;Darius (US, rev 2);MAME (Advance);darius;1986;Taito America Corporation;Shooter / Flying Horizontal;;;;;0;;;;;
darius;Darius (World, rev 2);MAME (Advance);;1986;Taito Corporation Japan;Shooter / Flying Horizontal;;;;;0;;;;;
dariuse;Darius Extra Version (Japan);MAME (Advance);darius;1986;Taito Corporation;Shooter / Flying Horizontal;;;;;0;;;;;
dariusgu;Darius Gaiden - Silver Hawk (Ver 2.5A 1994/09/19);MAME (Advance);dariusg;1994;Taito America Corporation;Shooter / Flying Horizontal;;;;;0;;;;;
dariusgj;Darius Gaiden - Silver Hawk (Ver 2.5J 1994/09/19);MAME (Advance);dariusg;1994;Taito Corporation;Shooter / Flying Horizontal;;;;;0;;;;;
dariusg;Darius Gaiden - Silver Hawk (Ver 2.5O 1994/09/19);MAME (Advance);;1994;Taito Corporation Japan;Shooter / Flying Horizontal;;;;;0;;;;;
dariusgx;Darius Gaiden - Silver Hawk Extra Version (Ver 2.7J 1995/03/06) (Official Hack);MAME (Advance);dariusg;1994;Taito Corporation;Shooter / Flying Horizontal;;;;;0;;;;;
darius2do;Darius II (dual screen) (Japan, Rev 1);MAME (Advance);darius2;1989;Taito Corporation;Shooter / Flying Horizontal;;;;;0;;;;;
darius2d;Darius II (dual screen) (Japan, Rev 2);MAME (Advance);darius2;1989;Taito Corporation;Shooter / Flying Horizontal;;;;;0;;;;;
darius2;Darius II (triple screen) (Japan);MAME (Advance);;1989;Taito Corporation;Shooter / Flying Horizontal;;;;;0;;;;;
darkadv;Dark Adventure;MAME (Advance);devilw;1987;Konami;Shooter / Walking;;;;;0;;;;;
darkedgej;Dark Edge (Japan);MAME (Advance);darkedge;1992;Sega;Fighter / Versus;;;;;0;;;;;
darkedge;Dark Edge (World);MAME (Advance);;1992;Sega;Fighter / Versus;;;;;0;;;;;
darkhors;Dark Horse (bootleg of Jockey Club II);MAME (Advance);jclub2;2001;bootleg;Casino / Racing;;;;;0;;;;;
darkhleg;Dark Horse Legend (GX706 VER. JAA);MAME (Advance);;1998;Konami;Sports / Horse Racing;;;;;0;;;;;
darkplnt;Dark Planet;MAME (Advance);;1982;Stern Electronics;Shooter / Field;;;;;0;;;;;
darksealj;Dark Seal (Japan revision 4);MAME (Advance);darkseal;1990;Data East Corporation;Maze / Fighter;;;;;0;;;;;
darkseal1;Dark Seal (World revision 1);MAME (Advance);darkseal;1990;Data East Corporation;Maze / Fighter;;;;;0;;;;;
darkseal;Dark Seal (World revision 3);MAME (Advance);;1990;Data East Corporation;Maze / Fighter;;;;;0;;;;;
darkseal2;Dark Seal 2 (Japan v2.1);MAME (Advance);wizdfire;1992;Data East Corporation;Fighter / 2.5D;;;;;0;;;;;
darktowr;Dark Tower;MAME (Advance);;1992;The Game Room;Platform / Run Jump;;;;;0;;;;;
darkwar;Dark Warrior;MAME (Advance);;1981;Century Electronics;Shooter / Gallery;;;;;0;;;;;
dstlka;Darkstalkers The Night Warriors (Asia 940705);MAME (Advance);dstlk;1994;Capcom;Fighter / Versus;;;;;0;;;;;
dstlk;Darkstalkers The Night Warriors (Euro 940705);MAME (Advance);;1994;Capcom;Fighter / Versus;;;;;0;;;;;
dstlkh;Darkstalkers The Night Warriors (Hispanic 940818);MAME (Advance);dstlk;1994;Capcom;Fighter / Versus;;;;;0;;;;;
dstlku1d;Darkstalkers The Night Warriors (USA 940705 Phoenix Edition) (bootleg);MAME (Advance);dstlk;1994;bootleg;Fighter / Versus;;;;;0;;;;;
dstlkur1;Darkstalkers The Night Warriors (USA 940705);MAME (Advance);dstlk;1994;Capcom;Fighter / Versus;;;;;0;;;;;
dstlku;Darkstalkers The Night Warriors (USA 940818);MAME (Advance);dstlk;1994;Capcom;Fighter / Versus;;;;;0;;;;;
darthvdr;Darth Vader (bootleg of Space Invaders);MAME (Advance);invaders;1978;bootleg;Shooter / Gallery;;;;;0;;;;;
darwin;Darwin 4078 (Japan);MAME (Advance);;1986;Data East Corporation;Shooter / Flying Vertical;;;;;0;;;;;
dquizgo;Date Quiz Go Go (Korea);MAME (Advance);;1998;SemiCom;Quiz / Korean;;;;;0;;;;;
dquizgo2;Date Quiz Go Go Episode 2;MAME (Advance);;2000;SemiCom;Quiz / Korean;;;;;0;;;;;
powj;Datsugoku - Prisoners of War (Japan);MAME (Advance);pow;1988;SNK;Fighter / 2.5D;;;;;0;;;;;
nss_aten;David Crane's Amazing Tennis (Nintendo Super System);MAME (Advance);;1992;Absolute Entertainment Inc.;Sports/Tennis;;;;;0;;;;;
dazzler;Dazzler;MAME (Advance);;1982;Century Electronics;Maze;;;;;0;;;;;
deadang;Dead Angle;MAME (Advance);;1988;Seibu Kaihatsu;Shooter / 1st Person;;;;;0;;;;;
deadconxj;Dead Connection (Japan);MAME (Advance);deadconx;1992;Taito Corporation;Shooter / Field;;;;;0;;;;;
deadconx;Dead Connection (World);MAME (Advance);;1992;Taito Corporation Japan;Shooter / Field;;;;;0;;;;;
deadeye;Dead Eye;MAME (Advance);;1978;Meadows Games, Inc.;Shooter / Gallery;;;;;0;;;;;
doapp;Dead Or Alive ++ (Japan);MAME (Advance);;1998;Tecmo;Fighter / Versus;;;;;0;;;;;
v4dealem;Deal 'Em (MPU4 Conversion Kit, v7.0);MAME (Advance);;1987;Zenitone;Casino / Cards;;;;;0;;;;;
deathbrd;Death Brade (Japan ver JM-3);MAME (Advance);mutantf;1992;Data East Corporation;Fighter / Versus;;;;;0;;;;;
deathsml;Deathsmiles (2007/10/09 MASTER VER);MAME (Advance);;2007;Cave (AMI license);Shooter / Flying Horizontal;;;;;0;;;;;
dsmbl;Deathsmiles MegaBlack Label (2008/10/06 MEGABLACK LABEL VER);MAME (Advance);;2008;Cave (AMI license);Shooter / Flying Horizontal;;;;;0;;;;;
deerhunte;Deer Hunting USA V1;MAME (Advance);deerhunt;2000;Sammy USA Corporation;Shooter / Gun;;;;;0;;;;;
deerhuntd;Deer Hunting USA V2;MAME (Advance);deerhunt;2000;Sammy USA Corporation;Shooter / Gun;;;;;0;;;;;
deerhuntc;Deer Hunting USA V3;MAME (Advance);deerhunt;2000;Sammy USA Corporation;Shooter / Gun;;;;;0;;;;;
deerhuntb;Deer Hunting USA V4.0;MAME (Advance);deerhunt;2000;Sammy USA Corporation;Shooter / Gun;;;;;0;;;;;
deerhunta;Deer Hunting USA V4.2;MAME (Advance);deerhunt;2000;Sammy USA Corporation;Shooter / Gun;;;;;0;;;;;
deerhunt;Deer Hunting USA V4.3;MAME (Advance);;2000;Sammy USA Corporation;Shooter / Gun;;;;;0;;;;;
defence;Defence Command (Defender bootleg);MAME (Advance);defender;1981;bootleg (Outer Limits);Shooter / Flying Horizontal;;;;;0;;;;;
redufo;Defend the Terra Attack on the Red UFO;MAME (Advance);;1981;Artic;Shooter / Gallery;;;;;0;;;;;
redufob;Defend the Terra Attack on the Red UFO (bootleg);MAME (Advance);redufo;1981;bootleg;Shooter / Gallery;;;;;0;;;;;
defenderb;Defender (Blue label);MAME (Advance);defender;1980;Williams;Shooter / Flying Horizontal;;;;;0;;;;;
defenderg;Defender (Green label);MAME (Advance);defender;1980;Williams;Shooter / Flying Horizontal;;;;;0;;;;;
dfndr_l4;Defender (L-4);MAME (Advance);;1982;Williams;Electromechanical / Pinball;;;;;0;;;;;
defender;Defender (Red label);MAME (Advance);;1980;Williams;Shooter / Flying Horizontal;;;;;0;;;;;
defenderw;Defender (White label);MAME (Advance);defender;1980;Williams;Shooter / Flying Horizontal;;;;;0;;;;;
defense;Defense (System 16B, FD1089A 317-0028);MAME (Advance);sdi;1987;Sega;Shooter / Command;;;;;0;;;;;
defcmnd;Defense Command (Defender bootleg);MAME (Advance);defender;1980;bootleg;Shooter / Flying Horizontal;;;;;0;;;;;
ar_dlta;Delta Command (Arcadia);MAME (Advance);;1988;Arcadia Systems;Shooter / Field;;;;;0;;;;;
deltrace;Delta Race;MAME (Advance);omegrace;1981;bootleg (Allied Leisure);Shooter / Field;;;;;0;;;;;
deluxe5;Deluxe 5 (ver. 0107, 07/01/2000, set 1);MAME (Advance);;2000;ESD;Multiplay / Compilation;;;;;0;;;;;
deluxe5a;Deluxe 5 (ver. 0107, 07/01/2000, set 2);MAME (Advance);deluxe5;2000;ESD;Multiplay / Compilation;;;;;0;;;;;
deluxe5b;Deluxe 5 (ver. 0107, 07/01/2000, set 3);MAME (Advance);deluxe5;2000;ESD;Multiplay / Compilation;;;;;0;;;;;
dtrvwz5;Deluxe Trivia ? Whiz (6221-70, U5-0A Edition 5);MAME (Advance);;1987;Merit;Quiz / English * Mature *;;;;;0;;;;;
demoderb;Demolition Derby;MAME (Advance);;1984;Bally Midway;Driving;;;;;0;;;;;
demoderm;Demolition Derby (MCR-3 Mono Board Version);MAME (Advance);demoderb;1984;Bally Midway;Driving;;;;;0;;;;;
demoderbc;Demolition Derby (cocktail);MAME (Advance);demoderb;1984;Bally Midway;Driving;;;;;0;;;;;
dm_h5;Demolition Man (H-5);MAME (Advance);dm_lx4;1995;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_h6;Demolition Man (H-6);MAME (Advance);dm_lx4;1995;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_la1;Demolition Man (LA-1);MAME (Advance);dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_lx3;Demolition Man (LX-3);MAME (Advance);dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_lx4;Demolition Man (LX-4);MAME (Advance);;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_pa2;Demolition Man (PA-2);MAME (Advance);dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_px5;Demolition Man (PX-5);MAME (Advance);dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
demon;Demon;MAME (Advance);;1982;Rock-Ola;Shooter / Field;;;;;0;;;;;
dmnfrnta;Demon Front (68k label V102, ROM M102XX 06/19/02) (ARM label V102, ROM 05/24/02 S101XX);MAME (Advance);dmnfrnt;2002;IGS;Platform / Shooter Scrolling;;;;;0;;;;;
dmnfrntb;Demon Front (68k label V103, ROM M103XX 07/05/02) (ARM label V103, ROM 07/05/02 S103XX);MAME (Advance);dmnfrnt;2002;IGS;Platform / Shooter Scrolling;;;;;0;;;;;
dmnfrnt;Demon Front (68k label V105, ROM M105XX 08/05/02) (ARM label V105, ROM 08/05/02 S105XX);MAME (Advance);;2002;IGS;Platform / Shooter Scrolling;;;;;0;;;;;
demonwld;Demon's World / Horror Story (set 1);MAME (Advance);;1990;Toaplan;Platform / Shooter Scrolling;;;;;0;;;;;
demonwld1;Demon's World / Horror Story (set 2);MAME (Advance);demonwld;1989;Toaplan;Platform / Shooter Scrolling;;;;;0;;;;;
demonwld2;Demon's World / Horror Story (set 3);MAME (Advance);demonwld;1989;Toaplan;Platform / Shooter Scrolling;;;;;0;;;;;
demonwld3;Demon's World / Horror Story (set 4);MAME (Advance);demonwld;1989;Toaplan;Platform / Shooter Scrolling;;;;;0;;;;;
demndrgn;Demons & Dragons (prototype);MAME (Advance);;1982;Dave Nutting Associates / Bally Midway;Shooter / Field;;;;;0;;;;;
denjinmk;Denjin Makai;MAME (Advance);;1993;Winkysoft (Banpresto license);Fighter / 2.5D;;;;;0;;;;;
dendego;Densha de GO! (Ver 2.2 J);MAME (Advance);;1996;Taito;Driving / 1st Person;;;;;0;;;;;
dendego2;Densha de GO! 2 Kousoku-hen (Ver 2.5 J);MAME (Advance);;1998;Taito;Driving / 1st Person;;;;;0;;;;;
dendego23k;Densha de GO! 2 Kousoku-hen 3000-bandai (Ver 2.20 J);MAME (Advance);dendego2;1998;Taito;Driving / 1st Person;;;;;0;;;;;
dendegox;Densha de GO! EX (Ver 2.4 J);MAME (Advance);dendego;1996;Taito;Driving / 1st Person;;;;;0;;;;;
depthch;Depthcharge;MAME (Advance);;1977;Gremlin;Shooter / Gallery;;;;;0;;;;;
depthcho;Depthcharge (older);MAME (Advance);depthch;1977;Gremlin;Shooter / Gallery;;;;;0;;;;;
deroon;Deroon DeroDero;MAME (Advance);;1995;Tecmo;Puzzle / Drop;;;;;0;;;;;
dassault4;Desert Assault (US 4 Players);MAME (Advance);thndzone;1991;Data East Corporation;Shooter / Walking;;;;;0;;;;;
