#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
88games;'88 Games;Final Burn Alpha;;1988;Konami;;;;;;0;;;;;
99lstwar;'99 The Last War;Final Burn Alpha;repulse;1985;Proma;;;;;;0;;;;;
99lstwark;'99 The Last War (Kyugo);Final Burn Alpha;repulse;1985;Kyugo;;;;;;0;;;;;
99lstwara;'99 The Last War (alternate);Final Burn Alpha;repulse;1985;Proma;;;;;;0;;;;;
gtmra;1000 Miglia Great 1000 Miles Rally (94/06/13);Final Burn Alpha;gtmr;1994;Kaneko;;;;;;0;;;;;
gtmr;1000 Miglia Great 1000 Miles Rally (94/07/18);Final Burn Alpha;;1994;Kaneko;;;;;;0;;;;;
12in1;12 in 1;Final Burn Alpha;;199?;unlicensed;;;;;;0;;;;;
13mahjan;13 Ma Jiang - 98 Mei Shao Nu Pian (Chi);Final Burn Alpha;;1998;BBD;;;;;;0;;;;;
16tongnk;16 Ton (Jpn, Game no Kandume MegaCD Rip);Final Burn Alpha;16ton;1991;Sega;;;;;;0;;;;;
16ton;16 Ton (Jpn, SegaNet);Final Burn Alpha;;1991;Sega;;;;;;0;;;;;
16zhan;16 Zhang Ma Jiang (Chi);Final Burn Alpha;;199?;unlicensed;;;;;;0;;;;;
1941u;1941 - Counter Attack (900227 USA);Final Burn Alpha;1941;1990;Capcom;;;;;;0;;;;;
1941;1941 - Counter Attack (900227 World);Final Burn Alpha;;1990;Capcom;;;;;;0;;;;;
1941j;1941 - Counter Attack (Japan);Final Burn Alpha;1941;1990;Capcom;;;;;;0;;;;;
1941r1;1941 - Counter Attack (World);Final Burn Alpha;1941;1990;Capcom;;;;;;0;;;;;
1942b;1942 (First Version);Final Burn Alpha;1942;1984;Capcom;;;;;;0;;;;;
1942a;1942 (Revision A);Final Burn Alpha;1942;1984;Capcom;;;;;;0;;;;;
1942abl;1942 (Revision A, bootleg) [Bootleg];Final Burn Alpha;1942;1984;Capcom;;;;;;0;;;;;
1942;1942 (Revision B);Final Burn Alpha;;1984;Capcom;;;;;;0;;;;;
1942w;1942 (Williams Electronics license);Final Burn Alpha;1942;1985;Capcom (Williams Electronics license);;;;;;0;;;;;
1943kai;1943 Kai Midway Kaisen (Japan);Final Burn Alpha;;1987;Capcom;;;;;;0;;;;;
1943ja;1943 Midway Kaisen (Japan);Final Burn Alpha;1943;1987;Capcom;;;;;;0;;;;;
1943j;1943 Midway Kaisen (Japan, Rev B);Final Burn Alpha;1943;1987;Capcom;;;;;;0;;;;;
1943;1943 The Battle of Midway (Euro);Final Burn Alpha;;1987;Capcom;;;;;;0;;;;;
1943u;1943 The Battle of Midway (US);Final Burn Alpha;1943;1987;Capcom;;;;;;0;;;;;
1943b;1943 The Battle of Midway (bootleg set 1, hack of Japan set) [Bootleg];Final Burn Alpha;1943;1987;Capcom;;;;;;0;;;;;
1943b2;1943 The Battle of Midway (bootleg set 2, hack of Japan set) [Bootleg];Final Burn Alpha;1943;1987;Capcom;;;;;;0;;;;;
1944j;1944 - the loop master (000620 Japan);Final Burn Alpha;1944;2000;Capcom / 8ing / Raizing;;;;;;0;;;;;
1944d;1944 - the loop master (000620 USA Phoenix Edition) [Bootleg];Final Burn Alpha;1944;2000;bootleg;;;;;;0;;;;;
1944ad;1944 - the loop master (000620 USA Phoenix Edition, alt) [Bootleg];Final Burn Alpha;1944;2000;bootleg;;;;;;0;;;;;
1944;1944 - the loop master (000620 USA);Final Burn Alpha;;2000;Capcom / 8ing / Raizing;;;;;;0;;;;;
bgareggabl;1945 Part 2 (Battle Garaga hack) [Hack];Final Burn Alpha;bgaregga;1996;hack;;;;;;0;;;;;
1945kiii;1945k III;Final Burn Alpha;;2000;Oriental;;;;;;0;;;;;
19xxa;19XX - the war against destiny (951207 Asia);Final Burn Alpha;19xx;1995;Capcom;;;;;;0;;;;;
19xxjr2;19XX - the war against destiny (951207 Japan);Final Burn Alpha;19xx;1995;Capcom;;;;;;0;;;;;
19xxd;19XX - the war against destiny (951207 USA Phoenix Edition) [Bootleg];Final Burn Alpha;19xx;1995;bootleg;;;;;;0;;;;;
19xx;19XX - the war against destiny (951207 USA);Final Burn Alpha;;1995;Capcom;;;;;;0;;;;;
19xxb;19XX - the war against destiny (951218 Brazil);Final Burn Alpha;19xx;1995;Capcom;;;;;;0;;;;;
19xxh;19XX - the war against destiny (951218 Hispanic);Final Burn Alpha;19xx;1995;Capcom;;;;;;0;;;;;
19xxjr1;19XX - the war against destiny (951225 Japan);Final Burn Alpha;19xx;1995;Capcom;;;;;;0;;;;;
19xxj;19XX - the war against destiny (960104 Japan, yellow case);Final Burn Alpha;19xx;1996;Capcom;;;;;;0;;;;;
2psymmac;2 in 1 - Psycho Pinball & Micro Machines (Euro);Final Burn Alpha;;1993;Codemasters;;;;;;0;;;;;
2020bb;2020 Super Baseball (set 1);Final Burn Alpha;;1991;SNK / Pallas;;;;;;0;;;;;
2020bba;2020 Super Baseball (set 2);Final Burn Alpha;2020bb;1991;SNK / Pallas;;;;;;0;;;;;
2020bbh;2020 Super Baseball (set 3);Final Burn Alpha;2020bb;1991;SNK / Pallas;;;;;;0;;;;;
2020bbj;2020 Toshi Super Baseball (Jpn);Final Burn Alpha;2020bb;1994;Electronic Arts Victor;;;;;;0;;;;;
21emon;21 Emon - Mezase Hotel ou!!;Final Burn Alpha;;1994;NEC Home Electronics;;;;;;0;;;;;
3countb;3 Count Bout / Fire Suplex (NGM-043)(NGH-043);Final Burn Alpha;;1993;SNK;;;;;;0;;;;;
3ninja;3 Ninjas Kick Back (USA);Final Burn Alpha;;1994;Psygnosis;;;;;;0;;;;;
3in1fwt;3 in 1 Flashback - World Championship Soccer - Tecmo World Cup 92 (Pirate);Final Burn Alpha;;199?;unknown;;;;;;0;;;;;
3in1rmb;3 in 1 Road Rash - Ms. Pac-Man - Block Out (Pirate);Final Burn Alpha;;199?;unknown;;;;;;0;;;;;
4enraya;4 En Raya (set 1);Final Burn Alpha;;1990;IDSA;;;;;;0;;;;;
4enrayaa;4 En Raya (set 2);Final Burn Alpha;4enraya;1990;IDSA;;;;;;0;;;;;
4in1;4 Fun in 1 [Bootleg];Final Burn Alpha;;1981;Armenia / Food and Fun;;;;;;0;;;;;
4in1pb;4 in 1 (Pirate);Final Burn Alpha;;199?;unknown;;;;;;0;;;;;
4play;4 player input test [Demo, 4 player  input test cartridge];Final Burn Alpha;;???;SNK;;;;;;0;;;;;
4dwarrio;4-D Warriors (315-5162);Final Burn Alpha;;1985;Coreland / Sega;;;;;;0;;;;;
1942h;42 (Screamware bootleg, hack);Final Burn Alpha;1942;1984;Capcom;;;;;;0;;;;;
6pak;6-Pak (USA);Final Burn Alpha;;1996;Sega;;;;;;0;;;;;
600;600;Final Burn Alpha;turtles;1981;Konami;;;;;;0;;;;;
688atsub;688 Attack Sub (Euro, USA);Final Burn Alpha;;1991;Sega;;;;;;0;;;;;
7ordi;7 Ordi (Korea);Final Burn Alpha;;2002;Yun Sung;;;;;;0;;;;;
800fath;800 Fathoms;Final Burn Alpha;mariner;1981;Amenip (US Billiards Inc. license);;;;;;0;;;;;
bugslife;A Bug's Life;Final Burn Alpha;;199?;unlicensed;;;;;;0;;;;;
bugslifea;A Bug's Life (Alt?);Final Burn Alpha;bugslife;199?;unlicensed;;;;;;0;;;;;
dinotale;A Dinosaur's Tale (USA);Final Burn Alpha;;1993;Hi-Tech Expression;;;;;;0;;;;;
aresshmd;A Ressha de Ikou MD - Take the 'A' Train (Jpn);Final Burn Alpha;;1992;Sega;;;;;;0;;;;;
abcopj;A.B. Cop (Japan, FD1094 317-0169b);Final Burn Alpha;abcop;1990;Sega;;;;;;0;;;;;
abcop;A.B. Cop (World, FD1094 317-0169b);Final Burn Alpha;;1990;Sega;;;;;;0;;;;;
ad2083;A.D. 2083 [Incomplete Sound];Final Burn Alpha;;1983;Midcoin;;;;;;0;;;;;
aaahhrm;AAAHH!!! Real Monsters (Euro);Final Burn Alpha;;1995;Viacom New Media;;;;;;0;;;;;
aaahhrmu;AAAHH!!! Real Monsters (USA);Final Burn Alpha;aaahhrm;1995;Viacom New Media;;;;;;0;;;;;
atptour;ATP Tour Championship Tennis (Euro);Final Burn Alpha;;1995;Sega;;;;;;0;;;;;
atptourp7;ATP Tour Championship Tennis (Prototype, 19940509);Final Burn Alpha;atptour;1994;Sega;;;;;;0;;;;;
atptourp6;ATP Tour Championship Tennis (Prototype, 19940719);Final Burn Alpha;atptour;1994;Sega;;;;;;0;;;;;
atptourp5;ATP Tour Championship Tennis (Prototype, 19940723);Final Burn Alpha;atptour;1994;Sega;;;;;;0;;;;;
atptourp4;ATP Tour Championship Tennis (Prototype, 19940802);Final Burn Alpha;atptour;1994;Sega;;;;;;0;;;;;
atptourp3;ATP Tour Championship Tennis (Prototype, 19940805);Final Burn Alpha;atptour;1994;Sega;;;;;;0;;;;;
atptourp2;ATP Tour Championship Tennis (Prototype, 19940808);Final Burn Alpha;atptour;1994;Sega;;;;;;0;;;;;
atptourp1;ATP Tour Championship Tennis (Prototype, 19940908);Final Burn Alpha;atptour;1994;Sega;;;;;;0;;;;;
atptouru;ATP Tour Championship Tennis (USA);Final Burn Alpha;atptour;1994;Sega;;;;;;0;;;;;
avpoker;AV Poker;Final Burn Alpha;;1992;Games Express;;;;;;0;;;;;
awspro;AWS Pro Moves Soccer (USA);Final Burn Alpha;;1993;ASCII Entertainment;;;;;;0;;;;;
aaharima;Aa Harimanada (Jpn);Final Burn Alpha;;1993;Sega;;;;;;0;;;;;
abscam;Abscam;Final Burn Alpha;puckman;1981;GL (US Billiards License);;;;;;0;;;;;
aceattac;Ace Attacker (FD1094 317-0059);Final Burn Alpha;;1988;Sega;;;;;;0;;;;;
aceattaca;Ace Attacker (Japan, System 16A, FD1094 317-0060);Final Burn Alpha;aceattac;1986;Sega;;;;;;0;;;;;
acrobatm;Acrobat Mission;Final Burn Alpha;;1991;UPL (Taito license);;;;;;0;;;;;
actfancrj;Act-Fancer Cybernetick Hyper Weapon (Japan revision 1);Final Burn Alpha;actfancr;1989;Data East Corporation;;;;;;0;;;;;
actfancr1;Act-Fancer Cybernetick Hyper Weapon (World revision 1);Final Burn Alpha;actfancr;1989;Data East Corporation;;;;;;0;;;;;
actfancr;Act-Fancer Cybernetick Hyper Weapon (World revision 2);Final Burn Alpha;;1989;Data East Corporation;;;;;;0;;;;;
action52;Action 52 (USA);Final Burn Alpha;;1993;Active Enterprises;;;;;;0;;;;;
action52a;Action 52 (USA, Alt);Final Burn Alpha;action52;1993;Active Enterprises;;;;;;0;;;;;
afighter;Action Fighter, FD1089A 317-0018;Final Burn Alpha;;1986;Sega;;;;;;0;;;;;
ar;Action Replay (Euro);Final Burn Alpha;;199?;unknown;;;;;;0;;;;;
addfamv;Addams Family Values (Euro);Final Burn Alpha;;1994;Ocean;;;;;;0;;;;;
advdaisn;Advanced Daisenryaku - Deutsch Dengeki Sakusen (Jpn, Rev. A);Final Burn Alpha;;1991;Sega;;;;;;0;;;;;
advislnd;Adventure Island;Final Burn Alpha;;1991;Hudson;;;;;;0;;;;;
hatena;Adventure Quiz 2 Hatena Hatena no Dai-Bouken (Japan 900228);Final Burn Alpha;;1990;Capcom;;;;;;0;;;;;
adveboy;Adventurous Boy - Mao Xian Xiao Zi (Chi);Final Burn Alpha;;199?;unlicensed;;;;;;0;;;;;
aeroblst;Aero Blasters Trouble Specialty Raid Unit (Jpn);Final Burn Alpha;airbustr;1991;Kaneko;;;;;;0;;;;;
aerofgt;Aero Fighters;Final Burn Alpha;;1992;Video System Co.;;;;;;0;;;;;
aerofgtb;Aero Fighters (Turbo Force hardware set 1);Final Burn Alpha;aerofgt;1992;Video System Co.;;;;;;0;;;;;
aerofgtc;Aero Fighters (Turbo Force hardware set 2);Final Burn Alpha;aerofgt;1992;Video System Co.;;;;;;0;;;;;
sonicwi2;Aero Fighters 2 / Sonic Wings 2;Final Burn Alpha;;1994;Video System Co.;;;;;;0;;;;;
sonicwi3;Aero Fighters 3 / Sonic Wings 3;Final Burn Alpha;;1995;Video System Co.;;;;;;0;;;;;
aero;Aero the Acro-Bat (Euro);Final Burn Alpha;;1993;Sunsoft;;;;;;0;;;;;
aerop;Aero the Acro-Bat (Prototype);Final Burn Alpha;aero;1993;Sunsoft;;;;;;0;;;;;
aerou;Aero the Acro-Bat (USA);Final Burn Alpha;aero;1993;Sunsoft;;;;;;0;;;;;
aero2;Aero the Acro-Bat 2 (Euro);Final Burn Alpha;;1994;Sunsoft;;;;;;0;;;;;
aero2u;Aero the Acro-Bat 2 (USA);Final Burn Alpha;aero2;1994;Sunsoft;;;;;;0;;;;;
aerobiz;Aerobiz (USA);Final Burn Alpha;;1992;Koei;;;;;;0;;;;;
aerobizs;Aerobiz Supersonic (USA);Final Burn Alpha;;1994;Koei;;;;;;0;;;;;
aburner;After Burner;Final Burn Alpha;aburner2;1987;Sega;;;;;;0;;;;;
aburner2;After Burner II;Final Burn Alpha;;1987;Sega;;;;;;0;;;;;
aburner2g;After Burner II (German);Final Burn Alpha;aburner2;1987;Sega;;;;;;0;;;;;
aburner2j;After Burner II (Jpn);Final Burn Alpha;aburner2;1990;Denpa Shinbunsha;;;;;;0;;;;;
superbon;Agent Super Bond (scobra hardware) [Bad Colours];Final Burn Alpha;;1985;Signaton USA;;;;;;0;;;;;
aodk;Aggressors of Dark Kombat / Tsuukai GANGAN Koushinkyoku (ADM-008)(ADH-008);Final Burn Alpha;;1994;ADK / SNK;;;;;;0;;;;;
agress;Agress;Final Burn Alpha;;1991;Palco;;;;;;0;;;;;
agressb;Agress (English bootleg);Final Burn Alpha;agress;2003;Palco;;;;;;0;;;;;
koshien;Ah Eikou no Koshien (Japan);Final Burn Alpha;;1990;Taito Corporation;;;;;;0;;;;;
airass;Air Assault (World);Final Burn Alpha;;1993;Irem;;;;;;0;;;;;
airattck;Air Attack (set 1);Final Burn Alpha;;1996;Comad;;;;;;0;;;;;
airattcka;Air Attack (set 2);Final Burn Alpha;airattck;1996;Comad;;;;;;0;;;;;
airbustrj;Air Buster Trouble Specialty Raid Unit (Japan);Final Burn Alpha;airbustr;1990;Kaneko (Namco license);;;;;;0;;;;;
airbustr;Air Buster Trouble Specialty Raid Unit (World);Final Burn Alpha;;1990;Kaneko (Namco license);;;;;;0;;;;;
airbustrb;Air Buster Trouble Specialty Raid Unit (bootleg) [Bootleg];Final Burn Alpha;airbustr;1990;bootleg;;;;;;0;;;;;
airdiverj;Air Diver (Jpn);Final Burn Alpha;airdiver;1990;Asmik Ace;;;;;;0;;;;;
airdiver;Air Diver (USA);Final Burn Alpha;;1990;Seismic;;;;;;0;;;;;
airduel;Air Duel (Japan);Final Burn Alpha;;1990;Irem;;;;;;0;;;;;
agallet;Air Gallet (Europe);Final Burn Alpha;;1996;BanPresto / Gazelle;;;;;;0;;;;;
agalleth;Air Gallet (Hong Kong);Final Burn Alpha;agallet;1996;BanPresto / Gazelle;;;;;;0;;;;;
agalletj;Air Gallet (Japan);Final Burn Alpha;agallet;1996;BanPresto / Gazelle;;;;;;0;;;;;
agalletk;Air Gallet (Korea);Final Burn Alpha;agallet;1996;BanPresto / Gazelle;;;;;;0;;;;;
agallett;Air Gallet (Taiwan);Final Burn Alpha;agallet;1996;BanPresto / Gazelle;;;;;;0;;;;;
agalletu;Air Gallet (USA);Final Burn Alpha;agallet;1996;BanPresto / Gazelle;;;;;;0;;;;;
airmanag;Air Management - Oozora ni Kakeru (Jpn);Final Burn Alpha;aerobiz;1992;Koei;;;;;;0;;;;;
airmang2;Air Management II - Koukuuou o Mezase (Jpn);Final Burn Alpha;aerobizs;1994;Koei;;;;;;0;;;;;
airwolf;Airwolf;Final Burn Alpha;;1987;Kyugo;;;;;;0;;;;;
airwolfa;Airwolf (US);Final Burn Alpha;airwolf;1987;Kyugo (UA Theatre license);;;;;;0;;;;;
ajax;Ajax;Final Burn Alpha;;1987;Konami;;;;;;0;;;;;
ajaxj;Ajax (Japan);Final Burn Alpha;ajax;1987;Konami;;;;;;0;;;;;
akumajoun;Akuma-Jou Dracula (Japan ver. N);Final Burn Alpha;hcastle;1988;Konami;;;;;;0;;;;;
akumajou;Akuma-Jou Dracula (Japan ver. P);Final Burn Alpha;hcastle;1988;Konami;;;;;;0;;;;;
akumajo;Akumajou Dracula - Vampire Killer (Jpn);Final Burn Alpha;cvania;1994;Konami;;;;;;0;;;;;
aladdin2;Aladdin II;Final Burn Alpha;;199?;unlicensed;;;;;;0;;;;;
alcon;Alcon (US);Final Burn Alpha;;1986;Taito America Corp.;;;;;;0;;;;;
aldynes;Aldynes;Final Burn Alpha;;1991;Hudson;;;;;;0;;;;;
alexkiddk;Alex Kidd - Cheongong Maseong (Kor);Final Burn Alpha;alexkidd;1990;Samsung;;;;;;0;;;;;
alexkiddj;Alex Kidd in the Enchanted Castle (Jpn);Final Burn Alpha;alexkidd;1989;Sega;;;;;;0;;;;;
alexkiddu;Alex Kidd in the Enchanted Castle (USA);Final Burn Alpha;alexkidd;1989;Sega;;;;;;0;;;;;
alexkidd1;Alex Kidd The Lost Stars (set 1, FD1089A 317-unknown);Final Burn Alpha;alexkidd;1986;Sega;;;;;;0;;;;;
alexkidd;Alex Kidd The Lost Stars (set 2, unprotected);Final Burn Alpha;;1986;Sega;;;;;;0;;;;;
alibaba;Ali Baba and 40 Thieves;Final Burn Alpha;;1982;Sega;;;;;;0;;;;;
alienchac;Alien Challenge (China) [Imperfect sound];Final Burn Alpha;aliencha;1994;IGS;;;;;;0;;;;;
aliencha;Alien Challenge (World) [Imperfect sound];Final Burn Alpha;;1994;IGS;;;;;;0;;;;;
acrush;Alien Crush;Final Burn Alpha;;1988;Naxat;;;;;;0;;;;;
aliensec;Alien Sector;Final Burn Alpha;;1985;Namco;;;;;;0;;;;;
aliensol;Alien Soldier (Euro);Final Burn Alpha;;1995;Sega;;;;;;0;;;;;
aliensolj;Alien Soldier (Jpn);Final Burn Alpha;aliensol;1995;Sega;;;;;;0;;;;;
astormj;Alien Storm (set 1, Japan Rev B, 2 Players, FD1094 317-0146);Final Burn Alpha;astorm;1990;Sega;;;;;;0;;;;;
astormu;Alien Storm (set 2, US, 3 Players, FD1094 317-0147);Final Burn Alpha;astorm;1990;Sega;;;;;;0;;;;;
astorm3;Alien Storm (set 3, World, 3 Players, FD1094 317-0148);Final Burn Alpha;astorm;1990;Sega;;;;;;0;;;;;
astorm;Alien Storm (set 4, World, 2 Players, FD1094 317-0154);Final Burn Alpha;;1990;Sega;;;;;;0;;;;;
aliensynjo;Alien Syndrome (set 1, Japan, old, System 16A, FD1089A 317-0033);Final Burn Alpha;aliensyn;1987;Sega;;;;;;0;;;;;
aliensyn2;Alien Syndrome (set 2, System 16A, FD1089A 317-0033);Final Burn Alpha;aliensyn;1987;Sega;;;;;;0;;;;;
aliensyn3;Alien Syndrome (set 3, System 16B, FD1089A 317-0033);Final Burn Alpha;aliensyn;1987;Sega;;;;;;0;;;;;
aliensyn;Alien Syndrome (set 4, System 16B, unprotected);Final Burn Alpha;;1987;Sega;;;;;;0;;;;;
aliensyn5;Alien Syndrome (set 5, System 16A, FD1089B 317-0037);Final Burn Alpha;aliensyn;1987;Sega;;;;;;0;;;;;
aliensynj;Alien Syndrome (set 6, Japan, new, System 16B, FD1089A 317-0033);Final Burn Alpha;aliensyn;1987;Sega;;;;;;0;;;;;
aliensyn7;Alien Syndrome (set 7, System 16B, MC-8123B 317-00xx);Final Burn Alpha;aliensyn;1987;Sega;;;;;;0;;;;;
avspa;Alien vs Predator (940520 Asia);Final Burn Alpha;avsp;1994;Capcom;;;;;;0;;;;;
avspd;Alien vs Predator (940520 Euro Phoenix Edition) [Bootleg];Final Burn Alpha;avsp;1994;bootleg;;;;;;0;;;;;
avsp;Alien vs Predator (940520 Euro);Final Burn Alpha;;1994;Capcom;;;;;;0;;;;;
avsph;Alien vs Predator (940520 Hispanic);Final Burn Alpha;avsp;1994;Capcom;;;;;;0;;;;;
avspj;Alien vs Predator (940520 Japan);Final Burn Alpha;avsp;1994;Capcom;;;;;;0;;;;;
avspu;Alien vs Predator (940520 USA);Final Burn Alpha;avsp;1994;Capcom;;;;;;0;;;;;
alien3a;Alien3 (Euro, USA);Final Burn Alpha;alien3;1993;Arena Entertainment;;;;;;0;;;;;
alien3;Alien3 (Euro, USA, Rev. A);Final Burn Alpha;;1993;Arena Entertainment;;;;;;0;;;;;
aliensa;Aliens (Asia);Final Burn Alpha;aliens;1990;Konami;;;;;;0;;;;;
aliensj;Aliens (Japan set 1);Final Burn Alpha;aliens;1990;Konami;;;;;;0;;;;;
aliensj2;Aliens (Japan set 2);Final Burn Alpha;aliens;1990;Konami;;;;;;0;;;;;
aliensu;Aliens (US);Final Burn Alpha;aliens;1990;Konami;;;;;;0;;;;;
aliens;Aliens (World set 1);Final Burn Alpha;;1990;Konami;;;;;;0;;;;;
aliens2;Aliens (World set 2);Final Burn Alpha;aliens;1990;Konami;;;;;;0;;;;;
aliens3;Aliens (World set 3);Final Burn Alpha;aliens;1990;Konami;;;;;;0;;;;;
alisiad;Alisia Dragoon (Euro);Final Burn Alpha;;1992;Sega;;;;;;0;;;;;
alisiadj;Alisia Dragoon (Jpn);Final Burn Alpha;alisiad;1992;Game Arts;;;;;;0;;;;;
alisiadu;Alisia Dragoon (USA);Final Burn Alpha;alisiad;1992;Sega;;;;;;0;;;;;
alpham2;Alpha Mission II / ASO II - Last Guardian (NGM-007)(NGH-007);Final Burn Alpha;;1991;SNK;;;;;;0;;;;;
alpham2p;Alpha Mission II / ASO II - Last Guardian (prototype) [Prototype];Final Burn Alpha;alpham2;1991;SNK;;;;;;0;;;;;
altbeastbl;Altered Beast (Datsu bootleg) [Bootleg, no Sound];Final Burn Alpha;altbeast;1988;bootleg (Datsu);;;;;;0;;;;;
altbeast2;Altered Beast (set 2, MC-8123B 317-0066);Final Burn Alpha;altbeast;1988;Sega;;;;;;0;;;;;
altbeast4;Altered Beast (set 4, MC-8123B 317-0066);Final Burn Alpha;altbeast;1988;Sega;;;;;;0;;;;;
altbeast5;Altered Beast (set 5, FD1094 317-0069);Final Burn Alpha;altbeast;1988;Sega;;;;;;0;;;;;
altbeast6;Altered Beast (set 6, 8751 317-0076);Final Burn Alpha;altbeast;1988;Sega;;;;;;0;;;;;
altbeast;Altered Beast (set 8, 8751 317-0078);Final Burn Alpha;;1988;Sega;;;;;;0;;;;;
ambush;Ambush;Final Burn Alpha;;1983;Tecfri;;;;;;0;;;;;
ambushj;Ambush (Japan);Final Burn Alpha;ambush;1983;Nippon Amuse Co-Ltd;;;;;;0;;;;;
ambushv;Ambush (Volt Elec co-ltd);Final Burn Alpha;ambush;1983;Volt Elec co-ltd;;;;;;0;;;;;
ambushh;Ambush (hack?);Final Burn Alpha;ambush;1983;Tecfri;;;;;;0;;;;;
anteaterg;Ameisenbaer (German);Final Burn Alpha;anteater;1983;TV-Tuning (F.E.G. license);;;;;;0;;;;;
amerglad;American Gladiators (USA);Final Burn Alpha;;1992;GameTek;;;;;;0;;;;;
amidar;Amidar;Final Burn Alpha;;1981;Konami;;;;;;0;;;;;
amidaro;Amidar (Olympia);Final Burn Alpha;amidar;1982;Konami (Olympia license);;;;;;0;;;;;
amidars;Amidar (Scramble hardware);Final Burn Alpha;amidar;1982;Konami;;;;;;0;;;;;
amidaru;Amidar (Stern);Final Burn Alpha;amidar;1982;Konami (Stern license);;;;;;0;;;;;
amidarb;Amidar (bootleg) [Bootleg];Final Burn Alpha;amidar;1982;bootleg;;;;;;0;;;;;
amidar1;Amidar (older);Final Burn Alpha;amidar;1981;Konami;;;;;;0;;;;;
amigo;Amigo [Bootleg];Final Burn Alpha;amidar;1982;bootleg;;;;;;0;;;;;
agassi;Andre Agassi Tennis (Euro);Final Burn Alpha;;1992;TecMagik;;;;;;0;;;;;
agassiu;Andre Agassi Tennis (USA);Final Burn Alpha;agassi;1992;TecMagik;;;;;;0;;;;;
agassiup;Andre Agassi Tennis (USA, Prototype);Final Burn Alpha;agassi;1992;TecMagik;;;;;;0;;;;;
androdun;Andro Dunos (NGM-049)(NGH-049);Final Burn Alpha;;1992;Visco;;;;;;0;;;;;
angelkds;Angel Kids (Japan);Final Burn Alpha;;1988;Sega / Nasco?;;;;;;0;;;;;
animania;Animaniacs (Euro);Final Burn Alpha;;1994;Konami;;;;;;0;;;;;
animaniau;Animaniacs (USA);Final Burn Alpha;animania;1994;Konami;;;;;;0;;;;;
ankoku;Ankoku Densetsu;Final Burn Alpha;;1990;Victor Interactive Software;;;;;;0;;;;;
anotherw;Another World (Euro);Final Burn Alpha;;1993;Virgin Games;;;;;;0;;;;;
anteater;Anteater;Final Burn Alpha;;1982;Stern (Tago license);;;;;;0;;;;;
aoiblink;Aoi Blink;Final Burn Alpha;;1990;Hudson;;;;;;0;;;;;
genchohi;Aoki Ookami to Shiroki Mejika - Genchou Hishi (Jpn);Final Burn Alpha;genghis2;1993;Koei;;;;;;0;;;;;
aponow;Apocaljpse Now [Bootleg];Final Burn Alpha;rescue;1982;bootleg;;;;;;0;;;;;
appgateb;Appare! Gateball;Final Burn Alpha;;1988;Hudson;;;;;;0;;;;;
aqrenk;Aq Renkan Awa (Chi);Final Burn Alpha;;1995;C&E;;;;;;0;;;;;
aquajackj;Aquajack (Japan);Final Burn Alpha;aquajack;1990;Taito Corporation;;;;;;0;;;;;
aquajacku;Aquajack (US);Final Burn Alpha;aquajack;1990;Taito Corporation;;;;;;0;;;;;
aquajack;Aquajack (World);Final Burn Alpha;;1990;Taito Corporation Japan;;;;;;0;;;;;
aquarium;Aquarium (Japan);Final Burn Alpha;;1996;Excellent System;;;;;;0;;;;;
arabian;Arabian;Final Burn Alpha;;1983;Sun Electronics;;;;;;0;;;;;
arabiana;Arabian (Atari);Final Burn Alpha;arabian;1983;[Sun Electronics] (Atari license);;;;;;0;;;;;
aracnis;Aracnis (bootleg of Scorpion on Moon Cresta hardware) [Bootleg];Final Burn Alpha;scorpion;19??;bootleg;;;;;;0;;;;;
arbalest;Arbalester [Imperfect inputs];Final Burn Alpha;;1989;Seta;;;;;;0;;;;;
arcadecl;Arcade Classics (Euro, USA);Final Burn Alpha;;1996;Sega;;;;;;0;;;;;
arcadegh;Arcade's Greatest Hits (Euro);Final Burn Alpha;;1996;Midway;;;;;;0;;;;;
arcadian;Arcadia (NMK) [Incomplete sound];Final Burn Alpha;;1994;NMK;;;;;;0;;;;;
archrivl;Arch Rivals (Euro, USA);Final Burn Alpha;;1992;Flying Edge;;;;;;0;;;;;
arcusj;Arcus Odyssey (Jpn);Final Burn Alpha;arcus;1991;Wolf Team;;;;;;0;;;;;
arcus;Arcus Odyssey (USA);Final Burn Alpha;;1991;Renovation;;;;;;0;;;;;
area88r;Area 88 (Japan Resale ver.);Final Burn Alpha;unsquad;1989;Daipro / Capcom;;;;;;0;;;;;
area88;Area 88 (Japan);Final Burn Alpha;unsquad;1989;Daipro / Capcom;;;;;;0;;;;;
lwingsj;Ares no Tsubasa (Japan);Final Burn Alpha;lwings;1986;Capcom;;;;;;0;;;;;
rygarj;Argus no Senshi (Japan);Final Burn Alpha;rygar;1986;Tecmo;;;;;;0;;;;;
arkarea;Ark Area;Final Burn Alpha;;1988;UPL;;;;;;0;;;;;
arkangc;Arkanoid (Game Corporation bootleg, set 1) [Bootleg];Final Burn Alpha;arkanoid;1986;bootleg;;;;;;0;;;;;
arkangc2;Arkanoid (Game Corporation bootleg, set 2) [Bootleg];Final Burn Alpha;arkanoid;1986;bootleg;;;;;;0;;;;;
arkanoidj;Arkanoid (Japan);Final Burn Alpha;arkanoid;1986;Taito Corporation;;;;;;0;;;;;
